Event ID,Start Time,Confirmed,Sport ID,Sport Name,Category ID,Category Name,Competition ID,Competition Name,Parent ID,Type,Gender,Level,Season ID,Season Name,Start Date,End Date,Year,Competition ID.1,Stage Order,Stage Type,Stage Phase,Round Name,Group ID,Group Name,Best Of,Venue ID,Venue Name,City Name,Country Name,Country Code,Timezone,Competitor ID,Country,Country Code.1,Abbreviation,Qualifier,Seed,Bracket Number,Status,Match Status,Home Score,Away Score,Winner ID,Period Scores,Aces,Backhand Errors,Backhand Unforced Errors,Backhand Winners,Breakpoints Won,Double Faults,Drop Shot Unforced Errors,Drop Shot Winners,First Serve Points Won,First Serve Successful,Forehand Errors,Forehand Unforced Errors,Forehand Winners,Games Won,Groundstroke Errors,Groundstroke Unforced Errors,Groundstroke Winners,Lob Unforced Errors,Lob Winners,Max Games In A Row,Max Points In A Row,Overhead Stroke Errors,Overhead Stroke Unforced Errors,Overhead Stroke Winners,Points Won,Points Won From Last 10,Return Errors,Return Winners,Second Serve Points Won,Second Serve Successful,Service Games Won,Service Points Lost,Service Points Won,Tiebreaks Won,Total Breakpoints,Volley Unforced Errors,Volley Winners,Competitor Last Name,Competitor First Initial
48564267,2024-03-25T23:00:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_32,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 4, 'type': 'set', 'number': 2}]",1.0,,,,4.0,0.0,,,29.0,38.0,,,,12.0,,,,,,7.0,7.0,,,,57.0,,,,4.0,9.0,8.0,14.0,33.0,0.0,6.0,,,"Alcaraz,",C
48564267,2024-03-25T23:00:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_32,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,FRA,America/New_York,14844,France,FRA,MON,away,,6,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 4, 'type': 'set', 'number': 2}]",2.0,,,,1.0,6.0,,,20.0,30.0,,,,6.0,,,,,,3.0,6.0,,,,37.0,,,,3.0,11.0,5.0,24.0,23.0,0.0,2.0,,,"Monfils,",G
48564205,2024-03-23T23:20:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_64,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 2}]",3.0,,,,5.0,1.0,,,27.0,34.0,,,,12.0,,,,,,4.0,5.0,,,,60.0,,,,5.0,13.0,7.0,16.0,32.0,0.0,9.0,,,"Alcaraz,",C
48564205,2024-03-23T23:20:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_64,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,51141,Spain,ESP,CAR,away,,4,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 2}]",0.0,,,,0.0,3.0,,,19.0,33.0,,,,3.0,,,,,,1.0,4.0,,,,41.0,,,,6.0,17.0,3.0,28.0,25.0,0.0,3.0,,,Carballes,B
48160635,2024-03-17T21:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,final,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,,America/Los_Angeles,163504,Neutral,,MED,home,4.0,33,closed,ended,0.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 1, 'home_tiebreak_score': 5, 'away_tiebreak_score': 7}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,1.0,3.0,,,30.0,48.0,,,,7.0,,,,,,3.0,4.0,,,,61.0,,,,14.0,28.0,6.0,35.0,44.0,0.0,2.0,,,"Medvedev,",D
48160635,2024-03-17T21:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,final,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 1, 'home_tiebreak_score': 5, 'away_tiebreak_score': 7}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,3.0,1.0,,,30.0,40.0,,,,13.0,,,,,,5.0,7.0,,,,80.0,,,,15.0,21.0,9.0,17.0,45.0,1.0,10.0,,,"Alcaraz,",C
48160637,2024-03-16T20:30:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,semifinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ITA,America/Los_Angeles,225050,Italy,ITA,SIN,home,3.0,96,closed,ended,1.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 3}]",1.0,,,,2.0,2.0,,,30.0,46.0,,,,11.0,,,,,,5.0,6.0,,,,71.0,,,,15.0,26.0,9.0,29.0,45.0,0.0,4.0,,,"Sinner,",J
48160637,2024-03-16T20:30:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,semifinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,1.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 3}]",0.0,,,,3.0,2.0,,,33.0,47.0,,,,13.0,,,,,,5.0,5.0,,,,75.0,,,,13.0,23.0,10.0,26.0,46.0,0.0,6.0,,,"Alcaraz,",C
48160641,2024-03-14T22:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,quarterfinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,DEU,America/Los_Angeles,57163,Germany,DEU,ZVE,home,6.0,97,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,0.0,2.0,,,25.0,49.0,,,,4.0,,,,,,1.0,5.0,,,,38.0,,,,7.0,12.0,4.0,31.0,32.0,0.0,0.0,,,"Zverev,",A
48160641,2024-03-14T22:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,quarterfinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",1.0,,,,4.0,0.0,,,27.0,31.0,,,,12.0,,,,,,5.0,7.0,,,,64.0,,,,6.0,8.0,8.0,6.0,33.0,0.0,5.0,,,"Alcaraz,",C
48160649,2024-03-12T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_16,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,HUN,America/Los_Angeles,254383,Hungary,HUN,MAR,home,,117,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",2.0,,,,0.0,1.0,,,23.0,32.0,,,,6.0,,,,,,1.0,3.0,,,,44.0,,,,10.0,25.0,6.0,25.0,33.0,0.0,2.0,,,"Marozsan,",F
48160649,2024-03-12T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_16,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",4.0,,,,3.0,2.0,,,26.0,31.0,,,,12.0,,,,,,5.0,7.0,,,,63.0,,,,12.0,16.0,9.0,11.0,38.0,0.0,8.0,,,"Alcaraz,",C
48160601,2024-03-10T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_32,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,CAN,America/Los_Angeles,195800,Canada,CAN,AUG,home,31.0,121,closed,ended,0.0,2.0,407573.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",1.0,,,,0.0,5.0,,,19.0,35.0,,,,5.0,,,,,,1.0,4.0,,,,38.0,,,,8.0,12.0,5.0,25.0,27.0,0.0,1.0,,,"Auger-Aliassime,",F
48160601,2024-03-10T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_32,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,4.0,1.0,,,25.0,32.0,,,,12.0,,,,,,7.0,6.0,,,,58.0,,,,8.0,11.0,8.0,11.0,33.0,0.0,7.0,,,"Alcaraz,",C
48160569,2024-03-09T02:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_64,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ITA,America/Los_Angeles,505550,Italy,ITA,ARN,home,,126,closed,ended,1.0,2.0,407573.0,"[{'home_score': 7, 'away_score': 6, 'type': 'set', 'number': 1, 'home_tiebreak_score': 7, 'away_tiebreak_score': 5}, {'home_score': 0, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 3}]",3.0,,,,1.0,0.0,,,31.0,52.0,,,,8.0,,,,,,2.0,6.0,,,,69.0,,,,17.0,40.0,6.0,44.0,48.0,1.0,4.0,,,"Arnaldi,",M
48160569,2024-03-09T02:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_64,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,1.0,2.0,407573.0,"[{'home_score': 7, 'away_score': 6, 'type': 'set', 'number': 1, 'home_tiebreak_score': 7, 'away_tiebreak_score': 5}, {'home_score': 0, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 3}]",2.0,,,,6.0,1.0,,,37.0,43.0,,,,18.0,,,,,,9.0,8.0,,,,99.0,,,,18.0,32.0,12.0,21.0,55.0,0.0,13.0,,,"Alcaraz,",C
47872863,2024-02-21T00:35:00+00:00,True,5,Tennis,3,ATP,11129,"ATP Rio de Janeiro, Brazil Men Singles",11127,singles,men,atp_500,111306,"ATP Rio de Janeiro, Brazil Men Singles 2024",2024-02-17,2024-02-25,2024,11129,2,cup,stage_1_playoff,round_of_32,154944,"2024 Rio de Janeiro, Brazil",3,13520.0,Quadra Guga Kuerten,Rio de Janeiro,Brazil,ESP,Brazil/East,407573,Spain,ESP,ALC,home,1.0,1,ended,retired,,,47603.0,"[{'home_score': 1, 'away_score': 1, 'type': 'set', 'number': 1}]",0.0,,,,1.0,1.0,,,0.0,2.0,,,,1.0,,,,,,1.0,4.0,,,,5.0,,,,1.0,2.0,0.0,4.0,1.0,0.0,1.0,,,"Alcaraz,",C
47872863,2024-02-21T00:35:00+00:00,True,5,Tennis,3,ATP,11129,"ATP Rio de Janeiro, Brazil Men Singles",11127,singles,men,atp_500,111306,"ATP Rio de Janeiro, Brazil Men Singles 2024",2024-02-17,2024-02-25,2024,11129,2,cup,stage_1_playoff,round_of_32,154944,"2024 Rio de Janeiro, Brazil",3,13520.0,Quadra Guga Kuerten,Rio de Janeiro,Brazil,BRA,Brazil/East,47603,Brazil,BRA,MON,away,,2,ended,retired,,,47603.0,"[{'home_score': 1, 'away_score': 1, 'type': 'set', 'number': 1}]",0.0,,,,1.0,0.0,,,1.0,3.0,,,,1.0,,,,,,1.0,4.0,,,,6.0,,,,1.0,3.0,0.0,4.0,2.0,0.0,1.0,,,"Monteiro,",T
47607757,2024-02-17T21:00:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2024-02-10,2024-02-18,2024,2727,2,cup,stage_1_playoff,semifinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ESP,America/Argentina/Buenos_Aires,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,0.0,2.0,89632.0,"[{'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 1, 'home_tiebreak_score': 2, 'away_tiebreak_score': 7}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",0.0,,,,1.0,2.0,,,29.0,40.0,,,,9.0,,,,,,1.0,6.0,,,,67.0,,,,11.0,19.0,8.0,21.0,40.0,0.0,4.0,,,"Alcaraz,",C
47607757,2024-02-17T21:00:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2024-02-10,2024-02-18,2024,2727,2,cup,stage_1_playoff,semifinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,CHL,America/Argentina/Buenos_Aires,89632,Chile,CHL,JAR,away,3.0,9,closed,ended,0.0,2.0,89632.0,"[{'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 1, 'home_tiebreak_score': 2, 'away_tiebreak_score': 7}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",7.0,,,,2.0,2.0,,,39.0,53.0,,,,13.0,,,,,,3.0,5.0,,,,71.0,,,,11.0,22.0,10.0,27.0,50.0,1.0,4.0,,,"Jarry,",N
47607765,2024-02-16T21:30:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2024-02-10,2024-02-18,2024,2727,2,cup,stage_1_playoff,quarterfinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ESP,America/Argentina/Buenos_Aires,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,"[{'home_score': 7, 'away_score': 6, 'type': 'set', 'number': 1, 'home_tiebreak_score': 7, 'away_tiebreak_score': 1}, {'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 2}]",1.0,,,,2.0,1.0,,,37.0,55.0,,,,13.0,,,,,,7.0,8.0,,,,74.0,,,,10.0,13.0,10.0,22.0,47.0,1.0,8.0,,,"Alcaraz,",C
47607765,2024-02-16T21:30:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2024-02-10,2024-02-18,2024,2727,2,cup,stage_1_playoff,quarterfinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ITA,America/Argentina/Buenos_Aires,95801,Italy,ITA,VAV,away,,5,closed,ended,2.0,0.0,407573.0,"[{'home_score': 7, 'away_score': 6, 'type': 'set', 'number': 1, 'home_tiebreak_score': 7, 'away_tiebreak_score': 1}, {'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 2}]",2.0,,,,0.0,1.0,,,28.0,44.0,,,,7.0,,,,,,1.0,6.0,,,,60.0,,,,10.0,20.0,7.0,27.0,38.0,0.0,1.0,,,"Vavassori,",A
51041569,2024-07-09T10:00:00+00:00,False,5,Tennis,3,ATP,2555,Wimbledon Men Singles,2553,singles,men,grand_slam,107797,Wimbledon Men Singles 2024,2024-06-24,2024-07-14,2024,2555,2,cup,stage_1_playoff,quarterfinal,150657,"2024 Wimbledon, London, Great Britain",5,,,,,ESP,,407573,Spain,ESP,ALC,home,3.0,33,not_started,not_started,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alcaraz,",C
51041569,2024-07-09T10:00:00+00:00,False,5,Tennis,3,ATP,2555,Wimbledon Men Singles,2553,singles,men,grand_slam,107797,Wimbledon Men Singles 2024,2024-06-24,2024-07-14,2024,2555,2,cup,stage_1_playoff,quarterfinal,150657,"2024 Wimbledon, London, Great Britain",5,,,,,USA,,138546,USA,USA,PAU,away,12.0,49,not_started,not_started,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paul,",T
